__label__neutral,In the suit-dress department I had to show it to pay for these dresses with my traveler's 
__label__neutral,Well  let me call the suit-dress department to see if they've found a passport.
__label__neutral,Sorry-your passport's not been turned in there  either.
__label__neutral,Then what shall I do?
__label__neutral,You can fill in this lost property report  and I'll keep my eye out for it Those kinds 
__label__neutral,of things usually turn up eventually  but I suggest you contact your embassy and tell 
__label__neutral,them about your situation  so they can issue you a new passport in case it doesn't show 
__label__neutral,You're right  Do you have a pen?
__label__neutral,Oh  I seem to lose something every time I travel.
__label__neutral,I'm ready for a new hairdo  Do you have any suggestions?
__label__neutral,Have you taken a look at any of the new styles lately?
__label__neutral,Yes  I brought a magazine to show you I like this one.
__label__neutral,Oh  that is pretty  Do you want to keep your hair this long Or do you want to take it 
__label__neutral,shorter I think you would look cute with short hair  Perhaps you should go even shorter 
__label__neutral,than in the picture.
__label__neutral,I'll leave it up to you Like I said  I'm ready for a change.
__label__neutral,OK You should really think about getting highlights put in  too.
__label__neutral,Do you think that would look good I'm worried it will make my hair look unnatural.
__label__neutral,No  it won't The highlights are very subtle  We can do a little bit this time If you 
__label__neutral,like it  we can do more next time  Otherwise  the highlights should grow out in about 
__label__neutral,OK  just do what you want  I count on you  By the way  how much do you charge for a shampoo 
__label__neutral,Forty dollars in total.
__label__neutral,Good afternoon  sir Please sit here.
__label__neutral,A haircut and a shave  please.
__label__neutral,How would you like your hair cut  sir?
__label__neutral,Short on both sides  Not so much off at the back.
__label__neutral,Very well  sir  Do you want me to trim your beard?
__label__neutral,Now have a look  please  Is it all right?
__label__neutral,Well  I would like my hair cut shorter on the temples.
__label__neutral,Is that satisfactory?
__label__neutral,Do you want conditioner?
__label__neutral,No  thanks  but I'd like a face massage.
__label__neutral,Now where should I pay the money?
__label__neutral,You should go to the counter  just over there.
__label__neutral,Good morning  madam.
__label__neutral,Good morning I would like a shampoo and set.
__label__neutral,Yes  madam What style do you want?
__label__neutral,I'd like to try a new hair-style Could you show me some pictures of hair styles?
__label__neutral,Sure We have various models: hair bobbed  hair sweptback  chaplet hair style  
__label__neutral,shoulder-length hair style  hair done in a bun Please have a look at them  madam.
__label__neutral,Thanks  Please give me the style in this picture here but make the wave longer  I would 
__label__neutral,like hair spray  please.
__label__neutral,Oh  your hair dryer is too hot  Would you adjust it  please?
__label__neutral,Sorry  madam I'll adjust it right away.
__label__neutral,Is that all right now?
__label__neutral,Beautifully done  Please trim my eyebrows and darken them.
__label__neutral,All right  madam  And would you like a manicure?
__label__neutral,Yes  Use a light nail varnish  please.
__label__neutral,All my bags are checked in I guess I'm all set to go. 
__label__neutral,I know you must be excited to go home after such a long business trip. 
__label__neutral,I am sure  So  we'll be expecting the first shipment in less than a month. 
__label__neutral,Yes  that's right They'll be there in no time. 
__label__neutral,Good  Tell Mr Gao at the factory to keep up the good work.
__label__neutral,I think all the products are going to sell very well. 
__label__neutral,We hope so  It's always good to work with you  Tom.
__label__neutral,I want to thank you for placing such a big order with us You won't be disappointed.
__label__neutral,I'm sure I won't I really appreciate all of your hospitality. 
__label__neutral,And I'd like to give you a little something to take home Let me unroll it. 
__label__neutral,This is beautiful Chinese calligraphy What do these characters mean? 
__label__neutral,They mean long life I remember you liked the calligraphy at the Palace Museum So I thought 
__label__neutral,That's very nice of you Where did you get it It's not a print.
__label__neutral,No  it's an original  My father's friend is a calligrapher  and I had him make it for 
__label__neutral,I'll hang it in my office But I feel bad I didn't get you anything. 
__label__neutral,Don't worry about it It's a taken of my appreciation for your business  and friendship.
__label__neutral,I'd like to cash this check.
__label__neutral,Can you give me some forms of identification? 
__label__neutral,I just have my driver's license with me Is that enough?
__label__neutral,No Please endorse the check at the back.
__label__neutral,Are you the loans-officer?
__label__neutral,I certainly am May I help you? 
__label__neutral,Yes I'd like to make a loan. 
__label__neutral,All right Please sit down.  
__label__neutral,It's a loan for a car I'd like to purchase.
__label__neutral,I'd like to buy some stamps for this letter.
__label__neutral,Let me just weigh it first.  
__label__neutral,How much will it be? 
__label__neutral,Are you sending it by regular or by speed?
__label__neutral,That'll be four yuan. 
__label__neutral,How long will it take for my mail to reach its destination? 
__label__neutral,Good day also to you.
__label__neutral,What can I do for you?
__label__neutral,Is this where I claim parcels? 
__label__neutral,No  please go to window thirty-six.
__label__neutral,That's nothing at all.
__label__neutral,May I help you  sir? 
__label__neutral,I'd like to cash some traveller's checks here. 
__label__neutral,Certainly Do you have any identification? 
__label__neutral,Yes  I have my Passport Here it is. 
__label__neutral,Fine How much would you like to exchange  sir? 
__label__neutral,What's the exchange rate today? 
__label__neutral,A dollar is valued at eight point two RMB yuan.
__label__neutral,Five hundred dollars  please And could you give me ten dollar in small change? 
__label__neutral,No Please endorse the check at the back.
__label__neutral,Are there any tours for the Grand Canyon? 
__label__neutral,There are several tours of the Grand Canyon  Have you been to our Tourist Information 
__label__neutral,No  I haven't  Would you show me where that is?  
__label__neutral,Sure It's up ahead to your left.
__label__neutral,I heard that some tours actually go down into the canyon  Is that true? 
__label__neutral,Yes It's a great way to really see the canyon In addition  it's great exercise too  since 
__label__neutral,we do a lot of hiking.
__label__neutral,That sounds fantastic Where do I go to sign up for that tour? 
__label__neutral,Go inside the Information Center And tell them you want to go on the tour that goes down 
__label__neutral,Welcome to China May I have a look at your customs declaration? 
__label__neutral,You go ahead with the formalities  I'll see to the heavy luggage.
__label__neutral,That's great I'll come back right after the formalities.
__label__neutral,What type of visa have you got? 
__label__neutral,I have a tourist visa. 
__label__neutral,Would you mind opening your suitcase? 
__label__neutral,Not at all  Check it  please.
__label__neutral,Would you please make a record of all your foreign currencies? 
__label__neutral,OK  I'll do as you say.
__label__neutral,Have you filled in the baggage declaration?
__label__neutral,No  I really don't know how to go about it.
__label__neutral,Do you have anything to declare for customs? 
__label__neutral,No I have nothing to declare.
__label__neutral,How long are you going to stay here? 
__label__neutral,About one month  I'm just sightseeing. 
__label__neutral,Have you anything dutiable?
__label__neutral,No  these are only personal effects.
__label__neutral,Could you give me some information on your European tours?
__label__neutral,Our pleasure We have several package tours you may choose  from ten days to three weeks 
__label__neutral,I would be interested in a ten-day trip around Christmas time.
__label__neutral,I have one ten-day tour that is still available It will depart from New York on Dec 24. 
__label__neutral,The price for one person for a ten-day tour is only $ 1088  which includes round-trip 
__label__neutral,That sounds reasonable  Let me think it over  And I'll call you back to make reservations.
__label__neutral,OK  But don't delay too long  Or that trip will be all booked.
__label__neutral,Good morning  sir  May I help you?
__label__neutral,Yes  I have a room booked with you  for three days starting today Name of Lu  L-U. 
__label__neutral,Thank you  Mr Lu  Please wait a moment while I check our reservations list  That's Mr 
__label__neutral,Steven Lu  from Taipei? 
__label__neutral,Mr Lu  everything is OK  Your booking is from today through Wendnsday  Single room.
__label__neutral,Your room number is 512  Here's your key. 
__label__neutral,Thanks  Could you point me in the right direction? 
__label__neutral,Certainly  sir  The elevators are right across the lobby.
__label__neutral,Hi  I'd like to cash an American Express traveler's check. 
__label__neutral,Sure Would you please sign your name on the back  sir  with your passport number And 
__label__neutral,I'll need to see your passport. 
__label__neutral,Sure Can you give me fifty dollars in small bills  please  and ten dollars in change? 
__label__neutral,No problems Here's your passport  and here's your money Have a nice day  Mr Lu.
__label__neutral,Hello I'm calling from Room 1116.
__label__neutral,Yes Can I do something for you? 
__label__neutral,I'm ready to check out now. 
__label__neutral,I have your bill right here. 
__label__neutral,Did you make any long distance calls this morning  or did you sign for your breakfast?
__label__neutral,Fine The bill comes to $ 300 even. 
__label__neutral,By all means  you ahead. 
__label__neutral,What is this charge here? 
__label__neutral,That's for a long distance call you make two nights ago. 
__label__neutral,I see Is a credit card OK? 
__label__neutral,Are you ready to order now  sir? 
__label__neutral,Yes  I am I'd like some wine and roast duck. 
__label__neutral,Roast duck There will be a slight delay for that.
__label__neutral,About forty minutes  I think. 
__label__neutral,OK  please I'll order something else at first.
__label__neutral,What did you order? 
__label__neutral,The fried scallops. 
__label__neutral,Oh  sorry There must be some mistake.
__label__neutral,Sure Where are you going? 
__label__neutral,Drive me back to Santa Clara. 
__label__neutral,Santa Clara OK  That's about 20 miles away. 
__label__neutral,How much will it cost? 
__label__neutral,That'll be thirty-six dollars  sir.
__label__neutral,Here you are You can keep the change. 
__label__neutral,You're very generous. 
__label__neutral,That's alright  You're a lot of help.
__label__neutral,Yes May I help you? 
__label__neutral,I'd like to rent a car  please  I need it for business. 
__label__neutral,I see May I have your driver's license?
__label__neutral,What type of car did you want  sir?
__label__neutral,A small one will do  What is your best rate? 
__label__neutral,We have a mideweek special It's 12 dollars a day  12 cents a mile  plus gas. 
__label__neutral,OK I'll take that one. 
__label__neutral,Very good Please fill out this form.
__label__neutral,I want to pick up the car tomorrow morning at seven Are you open then? 
__label__neutral,Yes  we are  Mr Wang  How are you going to pay? 
__label__neutral,We'd prefer a credit card  if you have one.
__label__neutral,How long will you keep the car?
__label__neutral,Are you going to return it here? 
__label__neutral,No I want to leave it in Chicago. 
__label__neutral,Here's my visa card.  
__label__neutral,Just a minute Here's your receipt.
__label__neutral,Is this the bus that goes by the mall? 
__label__neutral,No  it isn't But you can transfer from this bus to bus number 24.
__label__neutral,Good  How much is the fare? 
__label__neutral,It's seventy-five cents for adults and thirty cents for children under twelve. 
__label__neutral,Will it cost for the transfer? 
__label__neutral,Yes  When you get on the transfer bus  just show the bus driver this ticket stub.
__label__neutral,Anything else  sir? 
__label__neutral,That's all for now How much do I owe you? 
__label__neutral,That'll be fifty-five dollars and twenty cents. 
__label__neutral,Can't you make it a little cheaper? 
__label__neutral,Oh  no sir We already gave you a discount on each item. 
__label__neutral,OK I understand Thank you.
