__label__offensive   When you've done everything you can do  that's when God will step in  and do what you cannot do 
__label__offensive   I've been everywhere but Still in my spirit today. Then O Thee of lil faith  slapped me in my face! LOL 
__label__offensive   If theists had a big mountain of evidence for their god do you think we'd ever fucking hear the word Faith again? 
__label__offensive   The worst day of my life so far is here  setting my Nan to rest. Even as a physicist  times like these make you wonder.
__label__offensive   Is there a way to get Free Atheist literature to pass out at an upcoming protest I'm planning? 
__label__offensive   God isn't as interested in what you're doing as He is in who you are becoming. 
__label__offensive   god of the gaps is not evidence 
__label__offensive   cares about everything that concerns you  so feel free to talk to Him about anything.
__label__offensive   No stopping now. There's still a way to go.
__label__offensive   The desire to reach for the stars is ambitious. The desire to reach hearts is wise. Maya Angelou 
__label__offensive   Just watched the segment on the life of Manny Pacquiao. If I wasn't on already  I would be now. 
__label__offensive   Blessed are the peacemakers  for they shall be called children of God. Matthew 5:9 
__label__offensive   You don't run a thing till you run it to the King.
__label__offensive   The substance of things hoped for and the evidence of the unseen
__label__offensive   I am not conformed to this world. I am transformed by the renewing of my mind. 
__label__offensive   6 Holy Mary Mother of God  pray for us sinners now and at the hour of our death. Amen. 
__label__offensive   I am your cover girl. I make up for your lacks and deficiencies. I'm your very foundation  see I blend with you perfectly.
__label__offensive   the more afraid you're wrong the stronger you fight to avoid facing facts. Belief based in fear just compounds that
__label__offensive   You came to me  cultist. What is your objective in pushing your fascist guff at me? 
__label__offensive   I think Jesus said it best when He said  Don't cum in me Peter. 
__label__offensive   And We created not the heavens and the earth  and all that is between them  for mere play
__label__offensive   has a wonderful way of turning negatives into positives.
__label__offensive   My is going to be Great! 
__label__offensive   You are the strength of my life  Lord.
__label__offensive   I'm not sure if she's unhappy with how long my hair has gotten  or if she's peering down at my knee surgery scar  but this lady should know it's not polite to stare
__label__offensive   Increasingly annoyed by organizers of events that in some way mentions or is related to sign languages or deaf people who invite me or says you allAll are welcomeâto and then asks me to arrange interpreters if I want to come.
__label__offensive   You look stupid. I think your face is funny. Your hair is ridiculous.
__label__offensive   Shut your pie-hole! I'm trying to finish my homework!
__label__offensive   How does morality relate to aggression? We have guest-edited a special issue of journal of Language Aggression & Conflict which explores this further! 
__label__offensive   Is the press confused about the entire issue or is it deliberately misguiding the public? The girl created ruckus in a sensitive zone like airport & she deserves exemplary punishment. Period.
__label__offensive   I Don't Want Your Fucking App
__label__offensive   It is a fucking startup. Why are you here?
__label__offensive   This is a motherfucking website. And it is fucking not completely perfect
__label__offensive   When you eye contact someone and they give you a stonefaced or don't say anything just to say how are you ???
__label__offensive   Now this is journalism.
__label__offensive   Stayed at sons last night  worst mattress ever  snoring wombat staffy and sons just buggered off for a coffee and he didnt even make me a cuppa before he left 
__label__offensive   The desire to reach for the stars is ambitious. The desire to reach hearts is wise. Maya Angelou      
__label__offensive   Just watched the segment on the life of Manny Pacquiao. If I wasn't on already  I would be now.     
__label__offensive   Blessed are the peacemakers  for they shall be called children of God. Matthew 5:9     
__label__offensive   You don't run a thing till you run it to the King.     
__label__offensive   The substance of things hoped for and the evidence of the unseen     
__label__offensive   I am not conformed to this world. I am transformed by the renewing of my mind.      
__label__offensive   6 Holy Mary Mother of God  pray for us sinners now and at the hour of our death. Amen.     
__label__offensive   I am your cover girl. I make up for your lacks and deficiencies. I'm your very foundation  see I blend with you perfectly.    
__label__offensive   the more afraid you're wrong the stronger you fight to avoid facing facts. Belief based in fear just compounds that     
__label__offensive   You came to me  cultist. What is your objective in pushing your fascist guff at me?     
__label__offensive   I think Jesus said it best when He said  Don't cum in me Peter.     
__label__offensive   And We created not the heavens and the earth  and all that is between them  for mere play   
__label__offensive   has a wonderful way of turning negatives into positives.     
__label__offensive   My is going to be Great!      
__label__offensive   You are the strength of my life  Lord.    
__label__offensive   I'm not sure if she's unhappy with how long my hair has gotten  or if she's peering down at my knee surgery scar  but this lady should know it's not polite to stareâi
__label__offensive mpolite  Increasingly annoyed by organizers of events that in some way mentions or is related to sign languages or deaf people who invite me or says you all are welcome and then asks me to arrange interpreters if I want to come. 
__label__offensive   You look stupid. I think your face is funny. Your hair is ridiculous.     
__label__offensive   Shut your pie-hole! I'm trying to finish my homework!     
__label__offensive   How does morality relate to aggression? We have guest-edited a special issue of journal of Language Aggression & Conflict which explores this further!      
__label__offensive   Is the press confused about the entire issue or is it deliberately misguiding the public? The girl created ruckus in a sensitive zone like airport & she deserves exemplary punishment. Period.     
__label__offensive   I Don't Want Your Fucking App     
__label__offensive   It is a fucking startup. Why are you here?     
__label__offensive   This is a motherfucking website. And it's fucking not completely perfect     
__label__offensive   When you eye contact someone and they give you a stonefaced or don't say anything just to say how are you ???     
__label__offensive   Now this is journalism.    
__label__offensive   Stayed at sons last night  worst mattress ever  snoring wombat staffy and sons just buggered off for a coffee and he didnt even make me a cuppa before he left    
